date,rain_mm,district,state
2005-05-03,0.0,Cuttack,Odisha
2005-05-04,0.0,Cuttack,Odisha
2005-05-05,12.531534194946289,Cuttack,Odisha
2005-05-06,0.0,Cuttack,Odisha
2005-05-07,0.0,Cuttack,Odisha
2005-05-08,0.0,Cuttack,Odisha
2005-05-09,0.0,Cuttack,Odisha
2005-05-10,0.0,Cuttack,Odisha
2005-05-11,0.0,Cuttack,Odisha
2005-05-12,0.0,Cuttack,Odisha
2005-05-13,0.0,Cuttack,Odisha
2005-05-14,0.0,Cuttack,Odisha
2005-05-15,0.0,Cuttack,Odisha
2005-05-16,0.0,Cuttack,Odisha
2005-05-17,0.0,Cuttack,Odisha
2005-05-18,0.0,Cuttack,Odisha
2005-05-19,0.0,Cuttack,Odisha
2005-05-20,0.0,Cuttack,Odisha
2005-05-21,0.0,Cuttack,Odisha
2005-05-22,0.0,Cuttack,Odisha
2005-05-23,0.0,Cuttack,Odisha
2005-05-24,0.0,Cuttack,Odisha
2005-05-25,0.0,Cuttack,Odisha
2005-05-26,5.333669662475586,Cuttack,Odisha
2005-05-27,0.0,Cuttack,Odisha
2005-05-28,0.0,Cuttack,Odisha
2005-05-29,0.0,Cuttack,Odisha
2005-05-30,0.0,Cuttack,Odisha
2005-05-31,0.0,Cuttack,Odisha
2005-06-01,0.0,Cuttack,Odisha
2005-06-02,0.0,Cuttack,Odisha
2005-06-03,0.0,Cuttack,Odisha
2005-06-04,0.0,Cuttack,Odisha
2005-06-05,0.0,Cuttack,Odisha
2005-06-06,0.0,Cuttack,Odisha
2005-06-07,0.0,Cuttack,Odisha
2005-06-08,0.0,Cuttack,Odisha
2005-06-09,2.192732334136963,Cuttack,Odisha
2005-06-10,0.11593792587518692,Cuttack,Odisha
2005-06-11,0.0,Cuttack,Odisha
2005-06-12,0.0,Cuttack,Odisha
2005-06-13,0.0,Cuttack,Odisha
2005-06-14,0.0,Cuttack,Odisha
2005-06-15,0.0,Cuttack,Odisha
2005-06-16,0.9423720836639404,Cuttack,Odisha
2005-06-17,6.82578182220459,Cuttack,Odisha
2005-06-18,0.0,Cuttack,Odisha
2005-06-19,0.0,Cuttack,Odisha
2005-06-20,0.0,Cuttack,Odisha
2005-06-21,0.0,Cuttack,Odisha
2005-06-22,0.0,Cuttack,Odisha
2005-06-23,0.0,Cuttack,Odisha
2005-06-24,0.7642678022384644,Cuttack,Odisha
2005-06-25,69.0000228881836,Cuttack,Odisha
2005-06-26,7.618099689483643,Cuttack,Odisha
2005-06-27,8.662480354309082,Cuttack,Odisha
2005-06-28,22.48386001586914,Cuttack,Odisha
2005-06-29,18.299501419067383,Cuttack,Odisha
2005-06-30,4.473368167877197,Cuttack,Odisha
2005-07-01,0.0,Cuttack,Odisha
2005-07-02,0.18550069630146027,Cuttack,Odisha
2005-07-03,0.0,Cuttack,Odisha
2005-07-04,0.9655596017837524,Cuttack,Odisha
2005-07-05,8.283297538757324,Cuttack,Odisha
2005-07-06,22.524877548217773,Cuttack,Odisha
2005-07-07,24.726354598999023,Cuttack,Odisha
2005-07-08,21.92929458618164,Cuttack,Odisha
2005-07-09,24.405370712280273,Cuttack,Odisha
2005-07-10,2.380481243133545,Cuttack,Odisha
2005-07-11,0.0,Cuttack,Odisha
2005-07-12,0.0,Cuttack,Odisha
2005-07-13,0.8811282515525818,Cuttack,Odisha
2005-07-14,37.30374526977539,Cuttack,Odisha
2005-07-15,15.366545677185059,Cuttack,Odisha
2005-07-16,0.0,Cuttack,Odisha
2005-07-17,1.9376689195632935,Cuttack,Odisha
2005-07-18,0.0,Cuttack,Odisha
2005-07-19,0.0,Cuttack,Odisha
2005-07-20,0.4405641257762909,Cuttack,Odisha
2005-07-21,7.194173812866211,Cuttack,Odisha
2005-07-22,12.48981761932373,Cuttack,Odisha
2005-07-23,0.0,Cuttack,Odisha
2005-07-24,4.747052192687988,Cuttack,Odisha
2005-07-25,23.74962043762207,Cuttack,Odisha
2005-07-26,34.376708984375,Cuttack,Odisha
2005-07-27,14.633012771606445,Cuttack,Odisha
2005-07-28,15.331986427307129,Cuttack,Odisha
2005-07-29,28.17256736755371,Cuttack,Odisha
2005-07-30,173.9293975830078,Cuttack,Odisha
2005-07-31,12.464405059814453,Cuttack,Odisha
2005-08-01,0.11593792587518692,Cuttack,Odisha
2005-08-02,4.14652156829834,Cuttack,Odisha
2005-08-03,7.5843119621276855,Cuttack,Odisha
2005-08-04,7.605612277984619,Cuttack,Odisha
2005-08-05,6.7784104347229,Cuttack,Odisha
2005-08-06,0.6117983460426331,Cuttack,Odisha
2005-08-07,0.0,Cuttack,Odisha
2005-08-08,0.0,Cuttack,Odisha
2005-08-09,0.0,Cuttack,Odisha
2005-08-10,0.0,Cuttack,Odisha
2005-08-11,0.0,Cuttack,Odisha
2005-08-12,0.0,Cuttack,Odisha
2005-08-13,0.0,Cuttack,Odisha
2005-08-14,5.618106365203857,Cuttack,Odisha
2005-08-15,48.17059326171875,Cuttack,Odisha
2005-08-16,0.1275317221879959,Cuttack,Odisha
2005-08-17,4.842119216918945,Cuttack,Odisha
2005-08-18,1.6052790880203247,Cuttack,Odisha
2005-08-19,15.954840660095215,Cuttack,Odisha
2005-08-20,31.30459213256836,Cuttack,Odisha
2005-08-21,0.0,Cuttack,Odisha
2005-08-22,0.0,Cuttack,Odisha
2005-08-23,21.925674438476562,Cuttack,Odisha
2005-08-24,48.440677642822266,Cuttack,Odisha
2005-08-25,5.101031303405762,Cuttack,Odisha
2005-08-26,0.0,Cuttack,Odisha
2005-08-27,0.0,Cuttack,Odisha
2005-08-28,0.0,Cuttack,Odisha
2005-08-29,5.237758636474609,Cuttack,Odisha
2005-08-30,16.898021697998047,Cuttack,Odisha
2005-08-31,0.0,Cuttack,Odisha
2005-09-01,4.146539211273193,Cuttack,Odisha
2005-09-02,0.0,Cuttack,Odisha
2005-09-03,3.5823261737823486,Cuttack,Odisha
2005-09-04,0.0,Cuttack,Odisha
2005-09-05,0.9970662593841553,Cuttack,Odisha
2005-09-06,9.528107643127441,Cuttack,Odisha
2005-09-07,0.0,Cuttack,Odisha
2005-09-08,22.085933685302734,Cuttack,Odisha
2005-09-09,146.82699584960938,Cuttack,Odisha
2005-09-10,56.966758728027344,Cuttack,Odisha
2005-09-11,23.644102096557617,Cuttack,Odisha
2005-09-12,48.28585433959961,Cuttack,Odisha
2005-09-13,24.534414291381836,Cuttack,Odisha
2005-09-14,0.6801375150680542,Cuttack,Odisha
2005-09-15,24.34781265258789,Cuttack,Odisha
2005-09-16,19.83992576599121,Cuttack,Odisha
2005-09-17,0.49853312969207764,Cuttack,Odisha
2005-09-18,78.949951171875,Cuttack,Odisha
2005-09-19,44.8402099609375,Cuttack,Odisha
2005-09-20,14.315770149230957,Cuttack,Odisha
2005-09-21,20.400148391723633,Cuttack,Odisha
2005-09-22,5.747611045837402,Cuttack,Odisha
2005-09-23,0.10434412956237793,Cuttack,Odisha
2005-09-24,0.0,Cuttack,Odisha
2005-09-25,0.0,Cuttack,Odisha
2005-09-26,0.0,Cuttack,Odisha
2005-09-27,2.380481243133545,Cuttack,Odisha
2005-09-28,0.0,Cuttack,Odisha
2005-09-29,0.0,Cuttack,Odisha
2005-09-30,5.85073184967041,Cuttack,Odisha
2005-10-01,0.6801375150680542,Cuttack,Odisha
2005-10-02,9.837279319763184,Cuttack,Odisha
2005-10-03,54.057674407958984,Cuttack,Odisha
2005-10-04,0.0,Cuttack,Odisha
2005-10-05,8.018675804138184,Cuttack,Odisha
2005-10-06,0.0,Cuttack,Odisha
2005-10-07,0.0,Cuttack,Odisha
2005-10-08,10.162485122680664,Cuttack,Odisha
2005-10-09,0.0,Cuttack,Odisha
2005-10-10,0.0,Cuttack,Odisha
2005-10-11,7.141444206237793,Cuttack,Odisha
2005-10-12,20.18448257446289,Cuttack,Odisha
2005-10-13,13.680973052978516,Cuttack,Odisha
2005-10-14,0.0,Cuttack,Odisha
2005-10-15,0.0,Cuttack,Odisha
2005-10-16,0.0,Cuttack,Odisha
2005-10-17,0.0,Cuttack,Odisha
2005-10-18,26.708229064941406,Cuttack,Odisha
2005-10-19,3.489589214324951,Cuttack,Odisha
2005-10-20,32.23462677001953,Cuttack,Odisha
2005-10-21,0.957240641117096,Cuttack,Odisha
2005-10-22,22.881444931030273,Cuttack,Odisha
2005-10-23,36.00969314575195,Cuttack,Odisha
2005-10-24,6.747297763824463,Cuttack,Odisha
2005-10-25,56.79148483276367,Cuttack,Odisha
2005-10-26,0.0,Cuttack,Odisha
2005-10-27,2.3140196800231934,Cuttack,Odisha
2005-10-28,1.0874470472335815,Cuttack,Odisha
2005-10-29,14.479203224182129,Cuttack,Odisha
2005-10-30,0.0,Cuttack,Odisha
2005-10-31,1.5534958839416504,Cuttack,Odisha
2005-11-01,8.364985466003418,Cuttack,Odisha
2005-11-02,0.0,Cuttack,Odisha
2005-11-03,0.0,Cuttack,Odisha
2005-11-04,0.0,Cuttack,Odisha
2005-11-05,0.0,Cuttack,Odisha
2005-11-06,0.0,Cuttack,Odisha
2005-11-07,0.0,Cuttack,Odisha
2005-11-08,0.0,Cuttack,Odisha
2005-11-09,0.0,Cuttack,Odisha
2005-11-10,0.0,Cuttack,Odisha
2005-11-11,0.0,Cuttack,Odisha
2005-11-12,0.0,Cuttack,Odisha
2005-11-13,0.0,Cuttack,Odisha
2005-11-14,0.0,Cuttack,Odisha
2005-11-15,0.0,Cuttack,Odisha
2005-11-16,0.0,Cuttack,Odisha
2005-11-17,0.0,Cuttack,Odisha
2005-11-18,0.0,Cuttack,Odisha
2005-11-19,0.0,Cuttack,Odisha
2005-11-20,0.0,Cuttack,Odisha
2005-11-21,0.0,Cuttack,Odisha
2005-11-22,0.0,Cuttack,Odisha
2005-11-23,0.0,Cuttack,Odisha
2005-11-24,0.0,Cuttack,Odisha
2005-11-25,0.0,Cuttack,Odisha
2005-11-26,0.0,Cuttack,Odisha
2005-11-27,0.0,Cuttack,Odisha
2005-11-28,0.0,Cuttack,Odisha
2005-11-29,0.0,Cuttack,Odisha
2005-11-30,0.0,Cuttack,Odisha
2005-12-01,0.0,Cuttack,Odisha
2005-12-02,0.0,Cuttack,Odisha
2005-12-03,0.0,Cuttack,Odisha
2005-12-04,0.0,Cuttack,Odisha
2005-12-05,0.0,Cuttack,Odisha
2005-12-06,0.0,Cuttack,Odisha
2005-12-07,0.0,Cuttack,Odisha
2005-12-08,0.0,Cuttack,Odisha
2005-12-09,0.0,Cuttack,Odisha
2005-12-10,0.0,Cuttack,Odisha
2005-12-11,0.0,Cuttack,Odisha
2005-12-12,0.0,Cuttack,Odisha
2005-12-13,0.0,Cuttack,Odisha
2005-12-14,0.0,Cuttack,Odisha
2005-12-15,0.0,Cuttack,Odisha
2005-12-16,0.0,Cuttack,Odisha
2005-12-17,0.0,Cuttack,Odisha
2005-12-18,0.0,Cuttack,Odisha
2005-12-19,0.0,Cuttack,Odisha
2005-12-20,0.11593792587518692,Cuttack,Odisha
2005-12-21,0.0,Cuttack,Odisha
2005-12-22,0.0,Cuttack,Odisha
2005-12-23,0.0,Cuttack,Odisha
2005-12-24,0.0,Cuttack,Odisha
2005-12-25,0.0,Cuttack,Odisha
2005-12-26,0.0,Cuttack,Odisha
2005-12-27,0.0,Cuttack,Odisha
2005-12-28,0.0,Cuttack,Odisha
2005-12-29,0.0,Cuttack,Odisha
2005-12-30,0.0,Cuttack,Odisha
2005-12-31,0.0,Cuttack,Odisha
2006-01-01,0.0,Cuttack,Odisha
2006-01-02,0.0,Cuttack,Odisha
2006-01-03,0.0,Cuttack,Odisha
2006-01-04,0.0,Cuttack,Odisha
2006-01-05,0.0,Cuttack,Odisha
2006-01-06,0.0,Cuttack,Odisha
2006-01-07,0.0,Cuttack,Odisha
2006-01-08,0.0,Cuttack,Odisha
2006-01-09,0.0,Cuttack,Odisha
2006-01-10,0.0,Cuttack,Odisha
2006-01-11,0.0,Cuttack,Odisha
2006-01-12,0.0,Cuttack,Odisha
2006-01-13,0.0,Cuttack,Odisha
2006-01-14,0.0,Cuttack,Odisha
2006-01-15,0.0,Cuttack,Odisha
2006-01-16,0.0,Cuttack,Odisha
2006-01-17,0.0,Cuttack,Odisha
2006-01-18,0.0,Cuttack,Odisha
2006-01-19,0.0,Cuttack,Odisha
2006-01-20,0.0,Cuttack,Odisha
2006-01-21,0.0,Cuttack,Odisha
2006-01-22,0.0,Cuttack,Odisha
2006-01-23,0.0,Cuttack,Odisha
2006-01-24,0.0,Cuttack,Odisha
2006-01-25,0.21359644830226898,Cuttack,Odisha
2006-01-26,0.0,Cuttack,Odisha
2006-01-27,0.0,Cuttack,Odisha
2006-01-28,0.0,Cuttack,Odisha
2006-01-29,0.0,Cuttack,Odisha
2006-01-30,0.0,Cuttack,Odisha
2006-01-31,0.0,Cuttack,Odisha
2006-02-01,0.0,Cuttack,Odisha
2006-02-02,0.0,Cuttack,Odisha
2006-02-03,0.0,Cuttack,Odisha
2006-02-04,0.0,Cuttack,Odisha
2006-02-05,0.0,Cuttack,Odisha
2006-02-06,0.0,Cuttack,Odisha
2006-02-07,0.0,Cuttack,Odisha
2006-02-08,0.0,Cuttack,Odisha
2006-02-09,0.0,Cuttack,Odisha
2006-02-10,0.0,Cuttack,Odisha
2006-02-11,0.0,Cuttack,Odisha
2006-02-12,0.0,Cuttack,Odisha
2006-02-13,0.0,Cuttack,Odisha
2006-02-14,0.0,Cuttack,Odisha
2006-02-15,0.0,Cuttack,Odisha
2006-02-16,0.0,Cuttack,Odisha
2006-02-17,0.0,Cuttack,Odisha
2006-02-18,0.0,Cuttack,Odisha
2006-02-19,0.0,Cuttack,Odisha
2006-02-20,0.0,Cuttack,Odisha
2006-02-21,0.0,Cuttack,Odisha
2006-02-22,0.0,Cuttack,Odisha
2006-02-23,0.0,Cuttack,Odisha
2006-02-24,0.0,Cuttack,Odisha
2006-02-25,0.0,Cuttack,Odisha
2006-02-26,0.0,Cuttack,Odisha
2006-02-27,0.0,Cuttack,Odisha
2006-02-28,0.0,Cuttack,Odisha
2006-03-01,0.0,Cuttack,Odisha
2006-03-02,0.0,Cuttack,Odisha
2006-03-03,0.0,Cuttack,Odisha
2006-03-04,0.0,Cuttack,Odisha
2006-03-05,0.3559940755367279,Cuttack,Odisha
2006-03-06,3.0265932083129883,Cuttack,Odisha
2006-03-07,0.0,Cuttack,Odisha
2006-03-08,0.0,Cuttack,Odisha
2006-03-09,0.0,Cuttack,Odisha
2006-03-10,0.0,Cuttack,Odisha
2006-03-11,0.0,Cuttack,Odisha
2006-03-12,0.42719289660453796,Cuttack,Odisha
2006-03-13,0.0,Cuttack,Odisha
2006-03-14,0.0,Cuttack,Odisha
2006-03-15,0.0,Cuttack,Odisha
2006-03-16,2.2783620357513428,Cuttack,Odisha
2006-03-17,1.2815786600112915,Cuttack,Odisha
2006-03-18,0.0,Cuttack,Odisha
2006-03-19,0.0,Cuttack,Odisha
2006-03-20,0.0,Cuttack,Odisha
2006-03-21,0.0,Cuttack,Odisha
2006-03-22,0.0,Cuttack,Odisha
2006-03-23,0.0,Cuttack,Odisha
2006-03-24,0.0,Cuttack,Odisha
2006-03-25,0.0,Cuttack,Odisha
2006-03-26,0.0,Cuttack,Odisha
2006-03-27,0.0,Cuttack,Odisha
2006-03-28,0.0,Cuttack,Odisha
2006-03-29,0.8543857932090759,Cuttack,Odisha
2006-03-30,0.0,Cuttack,Odisha
2006-03-31,0.0,Cuttack,Odisha
2006-04-01,0.0,Cuttack,Odisha
2006-04-02,0.0,Cuttack,Odisha
2006-04-03,0.0,Cuttack,Odisha
2006-04-04,0.0,Cuttack,Odisha
2006-04-05,0.0,Cuttack,Odisha
2006-04-06,0.0,Cuttack,Odisha
2006-04-07,0.0,Cuttack,Odisha
2006-04-08,0.0,Cuttack,Odisha
2006-04-09,0.0,Cuttack,Odisha
2006-04-10,0.0,Cuttack,Odisha
2006-04-11,0.0,Cuttack,Odisha
2006-04-12,0.0,Cuttack,Odisha
2006-04-13,0.0,Cuttack,Odisha
2006-04-14,0.0,Cuttack,Odisha
2006-04-15,0.0,Cuttack,Odisha
2006-04-16,0.0,Cuttack,Odisha
2006-04-17,0.0,Cuttack,Odisha
2006-04-18,0.3559940755367279,Cuttack,Odisha
2006-04-19,0.12459792196750641,Cuttack,Odisha
2006-04-20,0.0,Cuttack,Odisha
2006-04-21,0.0,Cuttack,Odisha
2006-04-22,0.0,Cuttack,Odisha
2006-04-23,0.28479525446891785,Cuttack,Odisha
2006-04-24,0.0,Cuttack,Odisha
2006-04-25,0.0,Cuttack,Odisha
2006-04-26,0.0,Cuttack,Odisha
2006-04-27,0.0,Cuttack,Odisha
2006-04-28,23.562040328979492,Cuttack,Odisha
2006-04-29,0.0,Cuttack,Odisha
2006-04-30,0.0,Cuttack,Odisha
2006-05-01,9.683038711547852,Cuttack,Odisha
2006-05-02,0.0,Cuttack,Odisha
2006-05-03,0.0,Cuttack,Odisha
2006-05-04,0.0,Cuttack,Odisha
2006-05-05,0.0,Cuttack,Odisha
2006-05-06,0.0,Cuttack,Odisha
2006-05-07,0.0,Cuttack,Odisha
2006-05-08,15.311042785644531,Cuttack,Odisha
2006-05-09,0.9792049527168274,Cuttack,Odisha
2006-05-10,25.20660972595215,Cuttack,Odisha
2006-05-11,0.0,Cuttack,Odisha
2006-05-12,0.0,Cuttack,Odisha
2006-05-13,0.0,Cuttack,Odisha
2006-05-14,0.0,Cuttack,Odisha
2006-05-15,1.2459793090820312,Cuttack,Odisha
2006-05-16,34.341712951660156,Cuttack,Odisha
2006-05-17,0.0,Cuttack,Odisha
2006-05-18,0.0,Cuttack,Odisha
2006-05-19,0.0,Cuttack,Odisha
2006-05-20,0.14239762723445892,Cuttack,Odisha
2006-05-21,0.0,Cuttack,Odisha
2006-05-22,0.0,Cuttack,Odisha
2006-05-23,2.0291662216186523,Cuttack,Odisha
2006-05-24,10.067975044250488,Cuttack,Odisha
2006-05-25,0.2735876739025116,Cuttack,Odisha
2006-05-26,0.0,Cuttack,Odisha
2006-05-27,0.0,Cuttack,Odisha
2006-05-28,0.0,Cuttack,Odisha
2006-05-29,0.0,Cuttack,Odisha
2006-05-30,0.0,Cuttack,Odisha
2006-05-31,0.0,Cuttack,Odisha
2006-06-01,0.0,Cuttack,Odisha
2006-06-02,16.77025604248047,Cuttack,Odisha
2006-06-03,0.6051899194717407,Cuttack,Odisha
2006-06-04,71.29337310791016,Cuttack,Odisha
2006-06-05,13.675000190734863,Cuttack,Odisha
2006-06-06,23.21773910522461,Cuttack,Odisha
2006-06-07,2.8217861652374268,Cuttack,Odisha
2006-06-08,0.0,Cuttack,Odisha
2006-06-09,3.6350929737091064,Cuttack,Odisha
2006-06-10,0.0,Cuttack,Odisha
2006-06-11,0.0,Cuttack,Odisha
2006-06-12,0.0,Cuttack,Odisha
2006-06-13,2.2783620357513428,Cuttack,Odisha
2006-06-14,0.0,Cuttack,Odisha
2006-06-15,0.0,Cuttack,Odisha
2006-06-16,0.0,Cuttack,Odisha
2006-06-17,0.0,Cuttack,Odisha
2006-06-18,0.14239762723445892,Cuttack,Odisha
2006-06-19,12.469818115234375,Cuttack,Odisha
2006-06-20,0.0,Cuttack,Odisha
2006-06-21,6.087339401245117,Cuttack,Odisha
2006-06-22,8.066984176635742,Cuttack,Odisha
2006-06-23,27.33290672302246,Cuttack,Odisha
2006-06-24,3.108135223388672,Cuttack,Odisha
2006-06-25,18.870569229125977,Cuttack,Odisha
2006-06-26,17.311513900756836,Cuttack,Odisha
2006-06-27,5.875229835510254,Cuttack,Odisha
2006-06-28,0.0,Cuttack,Odisha
2006-06-29,0.0,Cuttack,Odisha
2006-06-30,0.0,Cuttack,Odisha
2006-07-01,82.26680755615234,Cuttack,Odisha
2006-07-02,136.28575134277344,Cuttack,Odisha
2006-07-03,114.75379180908203,Cuttack,Odisha
2006-07-04,12.146711349487305,Cuttack,Odisha
2006-07-05,0.0,Cuttack,Odisha
2006-07-06,0.0,Cuttack,Odisha
2006-07-07,0.0,Cuttack,Odisha
2006-07-08,0.0,Cuttack,Odisha
2006-07-09,0.0,Cuttack,Odisha
2006-07-10,0.0,Cuttack,Odisha
2006-07-11,0.0,Cuttack,Odisha
2006-07-12,0.0,Cuttack,Odisha
2006-07-13,1.5327510833740234,Cuttack,Odisha
2006-07-14,0.0,Cuttack,Odisha
2006-07-15,0.0,Cuttack,Odisha
2006-07-16,0.5339910984039307,Cuttack,Odisha
2006-07-17,7.133389949798584,Cuttack,Odisha
2006-07-18,6.782911777496338,Cuttack,Odisha
2006-07-19,5.786211013793945,Cuttack,Odisha
2006-07-20,0.0,Cuttack,Odisha
2006-07-21,87.82366943359375,Cuttack,Odisha
2006-07-22,2.1664905548095703,Cuttack,Odisha
2006-07-23,0.0,Cuttack,Odisha
2006-07-24,3.866307258605957,Cuttack,Odisha
2006-07-25,8.1478271484375,Cuttack,Odisha
2006-07-26,3.8803353309631348,Cuttack,Odisha
2006-07-27,8.288816452026367,Cuttack,Odisha
2006-07-28,2.999539375305176,Cuttack,Odisha
2006-07-29,2.154186487197876,Cuttack,Odisha
2006-07-30,3.1868510246276855,Cuttack,Odisha
2006-07-31,0.5471753478050232,Cuttack,Odisha
2006-08-01,24.08549690246582,Cuttack,Odisha
2006-08-02,56.22983169555664,Cuttack,Odisha
2006-08-03,26.738155364990234,Cuttack,Odisha
2006-08-04,18.753019332885742,Cuttack,Odisha
2006-08-05,8.956705093383789,Cuttack,Odisha
2006-08-06,4.797812461853027,Cuttack,Odisha
2006-08-07,2.2783620357513428,Cuttack,Odisha
2006-08-08,6.809925079345703,Cuttack,Odisha
2006-08-09,0.21359644830226898,Cuttack,Odisha
2006-08-10,0.0,Cuttack,Odisha
2006-08-11,0.0,Cuttack,Odisha
2006-08-12,148.51747131347656,Cuttack,Odisha
2006-08-13,50.850337982177734,Cuttack,Odisha
2006-08-14,19.501873016357422,Cuttack,Odisha
2006-08-15,14.8435697555542,Cuttack,Odisha
2006-08-16,41.30550003051758,Cuttack,Odisha
2006-08-17,71.69281768798828,Cuttack,Odisha
2006-08-18,1.2011489868164062,Cuttack,Odisha
2006-08-19,24.256977081298828,Cuttack,Odisha
2006-08-20,15.315849304199219,Cuttack,Odisha
2006-08-21,29.41640281677246,Cuttack,Odisha
2006-08-22,20.75715446472168,Cuttack,Odisha
2006-08-23,13.305102348327637,Cuttack,Odisha
2006-08-24,8.237920761108398,Cuttack,Odisha
2006-08-25,0.24919584393501282,Cuttack,Odisha
2006-08-26,0.0,Cuttack,Odisha
2006-08-27,4.546290874481201,Cuttack,Odisha
2006-08-28,8.322229385375977,Cuttack,Odisha
2006-08-29,152.23741149902344,Cuttack,Odisha
2006-08-30,119.46109771728516,Cuttack,Odisha
2006-08-31,0.0,Cuttack,Odisha
2006-09-01,0.0,Cuttack,Odisha
2006-09-02,0.0,Cuttack,Odisha
2006-09-03,0.0,Cuttack,Odisha
2006-09-04,43.053855895996094,Cuttack,Odisha
2006-09-05,56.91135025024414,Cuttack,Odisha
2006-09-06,11.939666748046875,Cuttack,Odisha
2006-09-07,0.0,Cuttack,Odisha
2006-09-08,0.0,Cuttack,Odisha
2006-09-09,0.0,Cuttack,Odisha
2006-09-10,20.006484985351562,Cuttack,Odisha
2006-09-11,0.0,Cuttack,Odisha
2006-09-12,1.7803726196289062,Cuttack,Odisha
2006-09-13,0.0,Cuttack,Odisha
2006-09-14,0.0,Cuttack,Odisha
2006-09-15,0.0,Cuttack,Odisha
2006-09-16,14.665582656860352,Cuttack,Odisha
2006-09-17,0.8075787425041199,Cuttack,Odisha
2006-09-18,7.193758010864258,Cuttack,Odisha
2006-09-19,7.763290882110596,Cuttack,Odisha
2006-09-20,17.49234962463379,Cuttack,Odisha
2006-09-21,16.188016891479492,Cuttack,Odisha
2006-09-22,1.5195670127868652,Cuttack,Odisha
2006-09-23,10.842220306396484,Cuttack,Odisha
2006-09-24,12.017516136169434,Cuttack,Odisha
2006-09-25,11.914233207702637,Cuttack,Odisha
2006-09-26,0.0,Cuttack,Odisha
2006-09-27,0.0,Cuttack,Odisha
2006-09-28,0.0,Cuttack,Odisha
2006-09-29,54.26784133911133,Cuttack,Odisha
2006-09-30,16.75506019592285,Cuttack,Odisha
2006-10-01,5.155076026916504,Cuttack,Odisha
2006-10-02,14.95975399017334,Cuttack,Odisha
2006-10-03,0.0,Cuttack,Odisha
2006-10-04,6.93544864654541,Cuttack,Odisha
2006-10-05,45.17464828491211,Cuttack,Odisha
2006-10-06,0.0,Cuttack,Odisha
2006-10-07,0.0,Cuttack,Odisha
2006-10-08,0.0,Cuttack,Odisha
2006-10-09,0.0,Cuttack,Odisha
2006-10-10,0.0,Cuttack,Odisha
2006-10-11,0.0,Cuttack,Odisha
2006-10-12,0.0,Cuttack,Odisha
2006-10-13,0.0,Cuttack,Odisha
2006-10-14,0.0,Cuttack,Odisha
2006-10-15,0.0,Cuttack,Odisha
2006-10-16,0.0,Cuttack,Odisha
2006-10-17,0.0,Cuttack,Odisha
2006-10-18,0.0,Cuttack,Odisha
2006-10-19,4.896024703979492,Cuttack,Odisha
2006-10-20,0.0,Cuttack,Odisha
2006-10-21,0.0,Cuttack,Odisha
2006-10-22,0.0,Cuttack,Odisha
2006-10-23,0.0,Cuttack,Odisha
2006-10-24,0.0,Cuttack,Odisha
2006-10-25,0.0,Cuttack,Odisha
2006-10-26,0.0,Cuttack,Odisha
2006-10-27,0.0,Cuttack,Odisha
2006-10-28,0.0,Cuttack,Odisha
2006-10-29,0.0,Cuttack,Odisha
2006-10-30,0.0,Cuttack,Odisha
2006-10-31,0.42719289660453796,Cuttack,Odisha
2006-11-01,0.3559940755367279,Cuttack,Odisha
2006-11-02,0.0,Cuttack,Odisha
2006-11-03,0.0,Cuttack,Odisha
2006-11-04,0.0,Cuttack,Odisha
2006-11-05,0.0,Cuttack,Odisha
2006-11-06,0.0,Cuttack,Odisha
2006-11-07,0.17799703776836395,Cuttack,Odisha
2006-11-08,0.0,Cuttack,Odisha
2006-11-09,0.0,Cuttack,Odisha
2006-11-10,4.076956272125244,Cuttack,Odisha
2006-11-11,2.8123533725738525,Cuttack,Odisha
2006-11-12,0.0,Cuttack,Odisha
2006-11-13,0.0,Cuttack,Odisha
2006-11-14,0.0,Cuttack,Odisha
2006-11-15,0.0,Cuttack,Odisha
2006-11-16,0.0,Cuttack,Odisha
2006-11-17,0.0,Cuttack,Odisha
2006-11-18,0.0,Cuttack,Odisha
2006-11-19,0.0,Cuttack,Odisha
2006-11-20,0.0,Cuttack,Odisha
2006-11-21,0.0,Cuttack,Odisha
2006-11-22,0.0,Cuttack,Odisha
2006-11-23,0.0,Cuttack,Odisha
2006-11-24,0.0,Cuttack,Odisha
2006-11-25,0.0,Cuttack,Odisha
2006-11-26,0.0,Cuttack,Odisha
2006-11-27,0.0,Cuttack,Odisha
2006-11-28,0.0,Cuttack,Odisha
2006-11-29,0.0,Cuttack,Odisha
2006-11-30,0.0,Cuttack,Odisha
2006-12-01,0.0,Cuttack,Odisha
2006-12-02,0.0,Cuttack,Odisha
2006-12-03,0.0,Cuttack,Odisha
2006-12-04,0.0,Cuttack,Odisha
2006-12-05,0.0,Cuttack,Odisha
2006-12-06,0.0,Cuttack,Odisha
2006-12-07,0.0,Cuttack,Odisha
2006-12-08,0.0,Cuttack,Odisha
2006-12-09,0.0,Cuttack,Odisha
2006-12-10,0.0,Cuttack,Odisha
2006-12-11,0.0,Cuttack,Odisha
2006-12-12,0.0,Cuttack,Odisha
2006-12-13,0.0,Cuttack,Odisha
2006-12-14,0.0,Cuttack,Odisha
2006-12-15,0.0,Cuttack,Odisha
2006-12-16,0.0,Cuttack,Odisha
2006-12-17,0.0,Cuttack,Odisha
2006-12-18,0.0,Cuttack,Odisha
